"ALIAS","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Bsub_168_cells_FLT_Rep1_BS-A1","Bsub_168_cells_FLT_Rep2_BS-A2","Bsub_168_cells_FLT_Rep3_BS-A3","Bsub_168_cells_FLT_Rep4_BS-A4","Bsub_168_cells_FLT_Rep5_BS-A5","Bsub_168_cells_FLT_Rep6_BS-C1","Bsub_168_cells_FLT_Rep7_BS-C2","Bsub_168_cells_FLT_Rep8_BS-C3","Bsub_168_cells_FLT_Rep9_BS-C4","Bsub_168_cells_GC_Rep1_BS-A1","Bsub_168_cells_GC_Rep2_BS-A2","Bsub_168_cells_GC_Rep3_BS-A3","Bsub_168_cells_GC_Rep4_BS-A4","Bsub_168_cells_GC_Rep5_BS-A5","Bsub_168_cells_GC_Rep6_BS-C1","Bsub_168_cells_GC_Rep7_BS-C2","Bsub_168_cells_GC_Rep8_BS-C3","Bsub_168_cells_GC_Rep9_BS-C4","Log2fc_(FLT)v(GC)","P.value_(FLT)v(GC)","Adj.p.value_(FLT)v(GC)","Log2fc_(GC)v(FLT)","P.value_(GC)v(FLT)","Adj.p.value_(GC)v(FLT)","All.mean","All.stdev","LRT.p.value","Group.Mean_(FLT)","Group.Mean_(GC)","Group.Stdev_(FLT)","Group.Stdev_(GC)"
"BSU00940","cysS","dual cysteinyl-tRNA synthetase; cysteine persulfide synthase","NP_387975.1","936859","224308.Bsubs1_010100000490","GO:0000166, GO:0001677, GO:0003824, GO:0005488, GO:0005524, GO:0005622, GO:0005623, GO:0005737, GO:0006082, GO:0006139, GO:0006399, GO:0006412, GO:0006413, GO:0006414, GO:0006415, GO:0006518, GO:0006520, GO:0006725, GO:0006807, GO:0008144, GO:0008152, GO:0009058, GO:0009059, GO:0009987, GO:0010467, GO:0016043, GO:0016070, GO:0016874, GO:0017076, GO:0019538, GO:0019752, GO:0022411, GO:0022607, GO:0022613, GO:0022618, GO:0032553, GO:0032555, GO:0032984, GO:0034622, GO:0034641, GO:0034645, GO:0034660, GO:0035639, GO:0036094, GO:0043043, GO:0043167, GO:0043168, GO:0043170, GO:0043436, GO:0043603, GO:0043604, GO:0043624, GO:0043933, GO:0044085, GO:0044237, GO:0044238, GO:0044249, GO:0044260, GO:0044267, GO:0044271, GO:0044281, GO:0044424, GO:0044464, GO:0046483, GO:0065003, GO:0071704, GO:0071826, GO:0071840, GO:0090304, GO:0097159, GO:0097367, GO:0140098, GO:1901265, GO:1901360, GO:1901363, GO:1901564, GO:1901566, GO:1901576",6271.31014556498,7934.22232500623,9845.49799587547,11199.1798633665,7633.91205187763,6715.87339908258,7804.48627989883,9334.20080661531,9310.28227555698,7851.7801392636,8389.14060056719,9752.33782844574,9495.72314093933,11924.5740156814,9368.44832932874,11340.1144871963,9525.62630940169,7931.97998298567,-0.170357147734281,0.153630257931223,0.245497936528133,0.170357147734281,0.153630257931223,0.245497936528133,8979.37166536968,1551.68150464532,0.245775387015136,"8449.885","9508.858","1586.265","1403.338"
"BSU00950","mrnC","ribonuclease for 23S RNA maturation, mini-RNase III","NP_387976.1","936369","224308.Bsubs1_010100000495","",1427.34684531815,1910.36784769346,2331.6292277568,2707.18180109322,1877.67521124342,1671.54411651433,1825.16515678332,2231.04220044918,2339.56718910738,2089.87139413126,2288.27096841761,2433.87086192571,2481.58088782934,3089.70166446962,2459.51674797896,2882.4581259593,2346.31101994051,2112.01437132041,-0.27608240745265,0.0203602298591645,0.0463046213746177,0.27608240745265,0.0203602298591645,0.0463046213746177,2250.28420210733,417.39724965105,0.0464649807930228,"2035.724","2464.844","396.3369","330.9905"
"BSU00960","rlmB","23S rRNA (Gm2251)-methyltransferase","NP_387977.1","936861","224308.Bsubs1_010100000500","GO:0005622, GO:0005623, GO:0005737, GO:0005829, GO:0044424, GO:0044444, GO:0044464",3821.98016315413,5164.14162379932,6055.77063500732,6707.4716919363,4811.15603551361,4444.13595959682,4973.34177799838,5912.69113726874,6062.45548805289,5097.57367747956,5702.43717052653,5862.67414966062,6239.97643489428,7426.30375381394,6082.93549028599,7379.22633868542,5796.39920623914,5504.47540777623,-0.200267300463067,0.0712292031851041,0.133588696189598,0.200267300463067,0.0712292031851041,0.133588696189598,5724.73034120496,929.62980146476,0.133797582609523,"5328.127","6121.334","920.7980","796.6611"
"BSU00970","raeA","ribosome-dependent mRNA endonuclease","NP_387978.1","936993",NA,"",2334.00629835614,3159.23744917203,3645.14011926925,3747.84635867726,2875.95974495007,2672.72654827206,3053.44211589507,3463.07899869041,3482.61256207718,3208.24346403639,3391.6505621341,3616.31298456438,3814.46537187989,4297.2350535479,3612.64540783129,4229.31774252507,3382.48774931467,3484.03953091719,-0.216551451558684,0.0255046885956335,0.0562144156801717,0.216551451558684,0.0255046885956335,0.0562144156801717,3415.02489233946,491.491529558098,0.0563612007154931,"3159.339","3670.711","472.8360","377.6969"
"BSU00980","sigH","RNA polymerase sigma-30 factor (sigma(H))","NP_387979.1","936150","224308.Bsubs1_010100000510","GO:0006139, GO:0006351, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0019219, GO:0044238, GO:0050789, GO:0065007, GO:0006725, GO:0009059, GO:0010467, GO:0018130, GO:0019222, GO:0019438, GO:0031323, GO:0032774, GO:0034641, GO:0034645, GO:0034654, GO:0043170, GO:0044237, GO:0044249, GO:0044260, GO:0044271, GO:0046483, GO:0050794, GO:0051171, GO:0071704, GO:0080090, GO:0090304, GO:0097659, GO:1901360, GO:1901362, GO:1901576",8363.79814736283,9634.572999511,9452.77433648232,9155.6229470115,11294.8079970378,12603.5151636694,9854.44228968911,9407.37824304878,10367.1653649989,9910.37403463754,8882.67305308065,8392.46620666065,9003.25652692765,9095.95450752528,8610.09541107221,8946.76506667002,8539.33152944962,10081.980972944,0.14594486705492,0.0567529929711703,0.111195687113426,-0.14594486705492,0.0567529929711703,0.111195687113426,9533.16526654329,1076.35385956755,0.111344455945618,"10014.897"," 9051.433","1264.0778"," 584.6806"
"BSU00990","rpmGB","ribosomal protein L33","NP_387980.1","936842","224308.Bsubs1_010100000515","GO:0003735, GO:0005198",1078.05482465976,1252.71326486172,1144.07499334615,1137.62427277879,1429.56658720007,1476.1931479805,1089.03647076971,993.546047244024,1168.40703997303,1085.71140445042,982.461292552658,902.864270257384,853.3303740289,906.741431642421,902.278651445509,966.93767783108,897.116137556614,1099.42442786097,0.325183632601595,0.00019846781777015,0.000805513746183524,-0.325183632601595,0.00019846781777015,0.000805513746183524,1075.89346202443,176.902556825656,0.000818686615723533,"1196.5796"," 955.2073","161.81783"," 86.85761"
"BSU01000","secE","preprotein translocase subunit","NP_387981.1","936856","224308.Bsubs1_010100000520","",1383.47169844216,2214.17577427968,1908.00958748994,1669.0652087911,2541.86879499851,2741.67901349255,1587.44564413018,1620.1414802124,1765.34703110454,1914.17306145148,1775.58194003073,1740.94317983693,1556.57074864029,1537.94249126264,1651.17711909684,1390.11992832604,1634.93097799295,2077.11127139812,0.190150502355892,0.144433273470678,0.234783603130749,-0.190150502355892,0.144433273470678,0.234783603130749,1817.20860838762,369.706928259349,0.23467799066774,"1936.800","1697.617","463.8529","207.6351"
"BSU01010","nusG","RNA polymerase elongation pause factor","NP_387982.1","936851","224308.Bsubs1_010100000525","GO:0005622, GO:0005623, GO:0005737, GO:0005829, GO:0044424, GO:0044444, GO:0044464",11091.8939465219,15832.8425857514,11117.326391171,11631.8259398376,15568.4989466801,16615.4258689464,10321.2870271883,10292.2100412313,12888.4365547807,19426.1285157151,20321.992933212,16359.103165858,15354.628344635,14999.9574224107,19169.7915714711,13071.0921352048,15755.6566048831,22130.0017894983,-0.440896026157587,0.00057004455958637,0.00206898140151512,0.440896026157587,0.00057004455958637,0.00206898140151512,15108.2277658332,3564.72835559597,0.00211873334144281,"12817.75","17398.71","2524.179","2971.086"
"BSU01020","rplK","ribosomal protein L11 (BL11)","NP_387983.2","936838","224308.Bsubs1_010100000530","GO:0000027, GO:0001677, GO:0003676, GO:0003723, GO:0003735, GO:0005198, GO:0005488, GO:0005622, GO:0005623, GO:0005737, GO:0005840, GO:0006412, GO:0006413, GO:0006414, GO:0006415, GO:0006518, GO:0006807, GO:0006996, GO:0008152, GO:0009058, GO:0009059, GO:0009987, GO:0010467, GO:0015934, GO:0016043, GO:0019538, GO:0019843, GO:0022411, GO:0022607, GO:0022613, GO:0022618, GO:0032984, GO:0032991, GO:0034622, GO:0034641, GO:0034645, GO:0042254, GO:0042273, GO:0043043, GO:0043170, GO:0043226, GO:0043228, GO:0043229, GO:0043232, GO:0043603, GO:0043604, GO:0043624, GO:0043933, GO:0044085, GO:0044237, GO:0044238, GO:0044249, GO:0044260, GO:0044267, GO:0044271, GO:0044391, GO:0044422, GO:0044424, GO:0044444, GO:0044446, GO:0044464, GO:0065003, GO:0070925, GO:0071704, GO:0071826, GO:0071840, GO:0097159, GO:1901363, GO:1901564, GO:1901566, GO:1901576, GO:1990904",210510.414801192,280550.937696278,168984.43685489,172752.149485156,260576.895403207,271266.239919887,177528.542480185,131353.931506984,168094.383103616,194212.573314487,179471.950160023,119218.809580522,114427.734299042,117954.091817472,151004.28988999,137823.957279589,122965.988710826,197109.258932618,0.465012202596266,0.00441740181782833,0.0123955990173282,-0.465012202596266,0.00441740181782833,0.0123955990173282,176433.699179776,52319.1522393372,0.0126121189158818,"204624.2","148243.2","53729.11","33791.20"
"BSU01030","rplA","ribosomal protein L1 (BL1)","NP_387984.2","936843","224308.Bsubs1_010100000535","GO:0000470, GO:0003676, GO:0003723, GO:0005488, GO:0005622, GO:0005623, GO:0005737, GO:0005829, GO:0005840, GO:0006139, GO:0006364, GO:0006396, GO:0006725, GO:0006807, GO:0008152, GO:0009987, GO:0010467, GO:0015934, GO:0016070, GO:0016072, GO:0022613, GO:0022625, GO:0022626, GO:0032991, GO:0034470, GO:0034641, GO:0034660, GO:0042254, GO:0042273, GO:0043170, GO:0043226, GO:0043228, GO:0043229, GO:0043232, GO:0044085, GO:0044237, GO:0044238, GO:0044391, GO:0044422, GO:0044424, GO:0044444, GO:0044445, GO:0044446, GO:0044464, GO:0046483, GO:0071704, GO:0071840, GO:0090304, GO:0097159, GO:1901360, GO:1901363, GO:1990904",203195.41419767,275312.392998123,176452.267384111,178814.300709689,264544.312283166,276282.689130447,161057.873284179,132075.598025467,176058.516626267,193367.048848216,178143.946528688,136324.393557654,110087.760863366,121142.99030636,153351.726675798,137042.623988701,126138.417223404,186495.390112184,0.458192234156967,0.00366817843398969,0.0105815596779846,-0.458192234156967,0.00366817843398969,0.0105815596779846,176993.759041305,51164.8195455523,0.0107675218317679,"204865.9","149121.6","53806.16","30329.42"
"BSU01040","rplJ","ribosomal protein L10 (BL5)","NP_387985.2","936153","224308.Bsubs1_010100000540","GO:0001677, GO:0003735, GO:0005198, GO:0005622, GO:0005623, GO:0005737, GO:0005840, GO:0006412, GO:0006413, GO:0006414, GO:0006415, GO:0006518, GO:0006807, GO:0008152, GO:0009058, GO:0009059, GO:0009987, GO:0010467, GO:0015934, GO:0016043, GO:0019538, GO:0022411, GO:0022607, GO:0022613, GO:0022618, GO:0032984, GO:0032991, GO:0034622, GO:0034641, GO:0034645, GO:0043043, GO:0043170, GO:0043226, GO:0043228, GO:0043229, GO:0043232, GO:0043603, GO:0043604, GO:0043624, GO:0043933, GO:0044085, GO:0044237, GO:0044238, GO:0044249, GO:0044260, GO:0044267, GO:0044271, GO:0044391, GO:0044422, GO:0044424, GO:0044444, GO:0044446, GO:0044464, GO:0065003, GO:0071704, GO:0071826, GO:0071840, GO:1901564, GO:1901566, GO:1901576, GO:1990904",149728.233197596,192534.07716782,131163.017069367,130883.515486522,184970.593366038,169604.392707442,117465.712099065,79516.6961158624,111309.075132799,112198.857154564,93324.6311116255,72707.1793554461,59807.8469343224,63538.6840145082,79253.0784204848,78758.4508850556,76617.2586963846,99376.9208214973,0.784661799441259,1.27490636810842e-06,8.83456243815972e-06,-0.784661799441259,1.27490636810842e-06,8.83456243815972e-06,111264.345540911,41235.0584735727,1.01736892789903e-05,"140797.26"," 81731.43","36908.53","16986.10"
"BSU01050","rplL","ribosomal protein L12 (BL9)","NP_387986.1","935952","224308.Bsubs1_010100000545","",98410.7983224517,139808.958224899,93988.0912869168,87082.0537082288,135131.793115176,123968.527846236,82771.7751217896,56028.3820375219,76641.7812116196,83873.9088370931,71558.2022757439,54746.3489241214,45682.9878769644,48108.4788722295,60269.4491260795,54750.9834055744,56452.1399799237,79735.9587304548,0.687058147928448,5.46904707573496e-05,0.000255993028027002,-0.687058147928448,5.46904707573496e-05,0.000255993028027002,80500.589939057,28925.7149852424,0.000276715915073948,"99314.68","61686.50","28219.50","13609.11"
"BSU01060","rlmG","23S rRNA m2G1835 methyltransferase","NP_387987.1","938465",NA,"",13912.1890936921,12395.4687122409,14179.553577496,15049.094546298,12474.1310818066,11257.143732698,10714.8427057511,8523.68117282249,10566.6301613701,11027.885481229,9844.26787123066,11738.7177719883,10944.8584160339,9932.15354446897,11006.2199345225,9351.68565031825,11388.0397672606,11226.6567597315,0.177292166274553,0.0756348720617188,0.140365135578077,-0.177292166274553,0.0756348720617188,0.140365135578077,11418.5122211644,1686.71430635041,0.140475170004079,"12119.19","10717.83","2070.6291"," 808.3851"
"BSU01070","rpoB","RNA polymerase (beta subunit)","NP_387988.2","936335","224308.Bsubs1_010100000555","GO:0003824, GO:0003899, GO:0006139, GO:0006725, GO:0006807, GO:0008152, GO:0009058, GO:0009059, GO:0009987, GO:0016070, GO:0016740, GO:0016772, GO:0016779, GO:0018130, GO:0019438, GO:0032774, GO:0034062, GO:0034641, GO:0034654, GO:0043170, GO:0044237, GO:0044238, GO:0044249, GO:0044271, GO:0046483, GO:0071704, GO:0090304, GO:0097747, GO:0140098, GO:1901360, GO:1901362, GO:1901576",420992.416286305,287207.074035064,364279.033521804,457036.382936274,273085.086620775,280545.205433044,305430.301025417,371648.914980077,340990.870817334,289566.762562552,275429.898578615,402614.423303694,370950.719791694,342872.839658899,331747.101150733,317640.498644371,397969.344047719,275560.870940818,0.0457807648850542,0.700423995977954,0.782016503830152,-0.0457807648850542,0.700423995977954,0.782016503830152,339198.208018622,56105.4347635678,0.782022208270718,"344579.5","333816.9","64860.70","49163.51"
"BSU01080","rpoC","RNA polymerase (beta' subunit)","NP_387989.2","935977","224308.Bsubs1_010100000560","GO:0003824, GO:0003899, GO:0006139, GO:0006725, GO:0006807, GO:0008152, GO:0009058, GO:0009059, GO:0009987, GO:0016070, GO:0016740, GO:0016772, GO:0016779, GO:0018130, GO:0019438, GO:0032774, GO:0034062, GO:0034641, GO:0034654, GO:0043170, GO:0044237, GO:0044238, GO:0044249, GO:0044271, GO:0046483, GO:0071704, GO:0090304, GO:0097747, GO:0140098, GO:1901360, GO:1901362, GO:1901576",615340.79691334,645397.4965174,671799.171795295,743616.952110964,627805.386179895,572562.288108664,524223.705185474,608897.381011498,637832.841477394,588786.565554779,550039.239570095,651540.521173588,610430.871200814,647099.244690832,624504.653919369,634964.918826347,601283.553262044,601667.040513803,0.0354707534928131,0.578958277691334,0.683633934297927,-0.0354707534928131,0.578958277691334,0.683633934297927,619877.368222866,48005.2599388047,0.683639119536129,"627497.3","612257.4","61289.06","31781.76"
"BSU01090","rulS","K-turn RNA binding protein; alternative ribosomal protein L7A","NP_387990.1","936829",NA,"",36950.1320714532,46554.9916017029,38031.0359084666,37237.713110768,45308.5672024583,37033.785571835,33100.0699787523,26111.3239673224,33071.7566977654,28601.8631578421,27122.1227797033,24385.3735541195,23059.9160839407,25812.0486628301,24573.4566197615,24843.7035703962,24146.8034028621,28628.9578407509,0.528267868138292,7.4919853921298e-08,6.4541850810021e-07,-0.528267868138292,7.4919853921298e-08,6.4541850810021e-07,31365.2012101517,7369.8096198897,7.04997221133427e-07,"37044.38","25686.03","6231.366","2004.554"
"BSU01100","rpsL","ribosomal protein S12 (BS12)","NP_387991.2","936616","224308.Bsubs1_010100000570","GO:0001677, GO:0003735, GO:0005198, GO:0005622, GO:0005623, GO:0005737, GO:0005840, GO:0006412, GO:0006413, GO:0006414, GO:0006415, GO:0006518, GO:0006807, GO:0008152, GO:0009058, GO:0009059, GO:0009987, GO:0010467, GO:0016043, GO:0019538, GO:0022411, GO:0022607, GO:0022613, GO:0022618, GO:0032984, GO:0032991, GO:0034622, GO:0034641, GO:0034645, GO:0043043, GO:0043170, GO:0043226, GO:0043228, GO:0043229, GO:0043232, GO:0043603, GO:0043604, GO:0043624, GO:0043933, GO:0044085, GO:0044237, GO:0044238, GO:0044249, GO:0044260, GO:0044267, GO:0044271, GO:0044424, GO:0044444, GO:0044464, GO:0065003, GO:0071704, GO:0071826, GO:0071840, GO:1901564, GO:1901566, GO:1901576, GO:1990904",120727.767271137,160836.229442981,132170.857714731,131915.34729964,156763.024421635,129910.769909047,110685.882694656,89820.0139490886,113671.171398496,93993.8961715508,90051.0550944767,76899.1753654905,80265.7753299818,85955.2280253403,82563.2512630126,88353.8437468396,82484.3826367731,98468.0161080996,0.557477206859757,3.23855519322334e-08,3.03178063331774e-07,-0.557477206859757,3.23855519322334e-08,3.03178063331774e-07,106974.204880165,26384.4432439531,3.35458065875921e-07,"127389.0"," 86559.4","22232.402"," 6877.211"
"BSU01110","rpsG","ribosomal protein S7 (BS7)","NP_387992.2","935997","224308.Bsubs1_010100000575","GO:0001677, GO:0003676, GO:0003723, GO:0003729, GO:0003735, GO:0005198, GO:0005488, GO:0006412, GO:0006413, GO:0006414, GO:0006415, GO:0006518, GO:0006807, GO:0006996, GO:0008152, GO:0009058, GO:0009059, GO:0009987, GO:0010467, GO:0016043, GO:0019538, GO:0019843, GO:0022411, GO:0022607, GO:0022613, GO:0022618, GO:0032984, GO:0034622, GO:0034641, GO:0034645, GO:0042254, GO:0042274, GO:0043043, GO:0043170, GO:0043603, GO:0043604, GO:0043624, GO:0043933, GO:0044085, GO:0044237, GO:0044238, GO:0044249, GO:0044260, GO:0044267, GO:0044271, GO:0065003, GO:0070925, GO:0071704, GO:0071826, GO:0071840, GO:0097159, GO:1901363, GO:1901564, GO:1901566, GO:1901576",121250.961211358,167114.432784476,136320.423528832,132205.837301968,164573.862082959,132694.323353576,113326.881627345,93825.1478497379,114295.993736292,98149.4529726983,95298.7431879292,81307.6462495146,83595.0716169096,90216.680958136,85587.1268185091,88754.9742037111,84302.6838038019,106543.027198853,0.530738346744978,3.93484522435876e-07,2.98467252196847e-06,-0.530738346744978,3.93484522435876e-07,2.98467252196847e-06,110520.1816937,26944.5835424705,3.24178468623067e-06,"130623.10"," 90417.27","23799.123"," 8190.734"
"BSU01120","fusA","elongation factor G","NP_387993.2","936826","224308.Bsubs1_010100000580","GO:0001677, GO:0003676, GO:0003723, GO:0005488, GO:0006412, GO:0006413, GO:0006414, GO:0006415, GO:0006518, GO:0006807, GO:0008152, GO:0009058, GO:0009059, GO:0009987, GO:0010467, GO:0016043, GO:0019538, GO:0022411, GO:0022607, GO:0022613, GO:0022618, GO:0032984, GO:0034622, GO:0034641, GO:0034645, GO:0043043, GO:0043170, GO:0043603, GO:0043604, GO:0043624, GO:0043933, GO:0044085, GO:0044237, GO:0044238, GO:0044249, GO:0044260, GO:0044267, GO:0044271, GO:0065003, GO:0071704, GO:0071826, GO:0071840, GO:0097159, GO:1901363, GO:1901564, GO:1901566, GO:1901576",849492.243273241,1149540.11640301,898842.112904531,877856.41937616,1155527.37082557,932476.04614333,762265.958070881,617071.194737551,764347.518697605,662936.617497924,623936.967295454,526043.03953807,527477.880983638,582564.408833506,562885.022830947,597330.151430743,531414.769886379,704218.15131724,0.59023453625564,2.14539444841357e-07,1.70859831251354e-06,-0.59023453625564,2.14539444841357e-07,1.70859831251354e-06,740345.888335876,200221.338337586,1.88411281859803e-06,"889713.2","590978.6","176114.50"," 63032.35"
"BSU01130","tufA","elongation factor Tu","NP_387994.1","935965","224308.Bsubs1_010100000585","GO:0001677, GO:0003676, GO:0003723, GO:0005488, GO:0006412, GO:0006413, GO:0006414, GO:0006415, GO:0006518, GO:0006807, GO:0008152, GO:0009058, GO:0009059, GO:0009987, GO:0010467, GO:0016043, GO:0019538, GO:0022411, GO:0022607, GO:0022613, GO:0022618, GO:0032984, GO:0034622, GO:0034641, GO:0034645, GO:0043043, GO:0043170, GO:0043603, GO:0043604, GO:0043624, GO:0043933, GO:0044085, GO:0044237, GO:0044238, GO:0044249, GO:0044260, GO:0044267, GO:0044271, GO:0065003, GO:0071704, GO:0071826, GO:0071840, GO:0097159, GO:1901363, GO:1901564, GO:1901566, GO:1901576",747703.942877831,1039028.62699818,742583.842870447,725683.928562106,1033088.12742292,882203.401864382,683078.891010407,564834.107297184,673235.392700097,624308.018297338,587313.568918176,490557.639570996,448907.982359841,518168.611715665,532851.583222695,556952.753942847,463357.00959604,646941.064077878,0.542347031840434,6.8945361286504e-06,4.08688165698313e-05,-0.542347031840434,6.8945361286504e-06,4.08688165698313e-05,664488.805183613,175905.775309344,4.36433963741896e-05,"787937.8","541039.8","163366.87"," 69105.56"
"BSU01140","ybaC","putative proline iminopeptidase","NP_387995.2","936866","224308.Bsubs1_010100000590","",3392.5852610749,3505.82403177261,3709.71951111205,3386.30102158372,4046.89376109919,3356.44426697528,3952.54391782306,3123.29428196766,3168.67498915409,3419.40086893665,3100.8779270196,2751.44295003952,3243.94114770302,3475.45984888286,2958.25768876084,3462.25722879712,2846.33302582396,3447.10613910406,0.140484065299797,0.0527019791547826,0.104553926387714,-0.140484065299797,0.0527019791547826,0.104553926387714,3352.63099264612,340.504212168173,0.104641026184785,"3515.809","3189.453","324.5021","284.8976"
